Найден на шаге: 14
Энергетическая функция: 0.892
(-1, -1, -1)	(11, 10, 9)	XYZ
(-1, -1, -1)	(11, 9, 9)	YZX
(-1, -1, -1)	(8, 9, 11)	XYZ
(0, 0, 0)	(7, 8, 9)	XYZ
(-1, -1, -1)	(8, 7, 9)	XYZ
(-1, -1, -1)	(8, 9, 7)	XYZ
(-1, -1, -1)	(7, 8, 8)	ZYX
(-1, -1, -1)	(7, 7, 7)	XYZ
(-1, -1, -1)	(6, 6, 5)	XYZ
(-1, -1, -1)	(6, 4, 6)	XYZ
(-1, -1, -1)	(5, 5, 5)	XYZ
(-1, -1, -1)	(5, 4, 5)	XYZ
(-1, -1, -1)	(5, 5, 4)	XYZ
(-1, -1, -1)	(5, 4, 5)	XYZ
(-1, -1, -1)	(6, 5, 3)	XYZ
(-1, -1, -1)	(6, 3, 5)	XYZ
(-1, -1, -1)	(4, 5, 4)	YZX
(-1, -1, -1)	(5, 3, 5)	XYZ
(7, 0, 0)	(3, 5, 5)	XYZ
(7, 0, 5)	(3, 5, 5)	ZYX
(7, 5, 0)	(3, 5, 5)	XYZ
(-1, -1, -1)	(5, 5, 3)	XZY
(-1, -1, -1)	(5, 5, 3)	XYZ
(-1, -1, -1)	(3, 6, 4)	XYZ
(-1, -1, -1)	(6, 4, 3)	YZX
(-1, -1, -1)	(4, 4, 4)	XYZ
(-1, -1, -1)	(4, 4, 4)	XYZ
(0, 8, 0)	(5, 2, 6)	XYZ
(-1, -1, -1)	(4, 5, 3)	XYZ
(7, 5, 5)	(3, 4, 5)	XYZ
(-1, -1, -1)	(6, 3, 3)	XYZ
(-1, -1, -1)	(5, 2, 5)	YZX
(-1, -1, -1)	(4, 3, 4)	XYZ
(-1, -1, -1)	(4, 4, 3)	ZYX
(-1, -1, -1)	(4, 2, 6)	XYZ
(-1, -1, -1)	(4, 3, 4)	XYZ
(-1, -1, -1)	(4, 3, 4)	XYZ
(-1, -1, -1)	(3, 5, 3)	XYZ
(0, 8, 6)	(5, 2, 4)	XYZ
(-1, -1, -1)	(4, 2, 5)	ZXY
(-1, -1, -1)	(3, 4, 3)	XYZ
(-1, -1, -1)	(2, 3, 6)	XYZ
(-1, -1, -1)	(3, 3, 4)	ZXY
(-1, -1, -1)	(3, 3, 4)	XYZ
(-1, -1, -1)	(3, 3, 4)	XYZ
(-1, -1, -1)	(3, 5, 2)	XZY
(-1, -1, -1)	(3, 5, 2)	XYZ
(-1, -1, -1)	(5, 3, 2)	XYZ
(-1, -1, -1)	(3, 3, 2)	XYZ
(0, 0, 9)	(1, 1, 1)	YZX
(1, 0, 9)	(1, 1, 1)	XYZ
(0, 1, 9)	(1, 1, 1)	XYZ
